V0_LATITUDE,V0_LONGITUDE,V1_LATITUDE,V1_LONGITUDE,V2_LATITUDE,V2_LONGITUDE,V3_LATITUDE,V3_LONGITUDE,MG_WT,AL_WT,SI_WT,FE_WT,NA_WT,O_WT,TI_WT,CA_WT,chi2
88.8995,-116.503,86.3395,57.6754,85.9432,68.5309,89.4499,-70.0672,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
57.1049,-54.8849,51.5173,-55.7375,50.9852,-54.5906,56.5397,-53.6021,9.17941549,16.21301927,20.28860911,1.00004358,3.3189052,45.0,2.79e-06,5.00000456,1.470803
85.2404,104.239,79.5935,104.056,79.5695,107.864,85.1888,112.4,3.78243918,9.4963733,14.25001808,2.67441283,3.38435919,45.0,1.41246436,19.99993305,2.734702
49.2167,-133.473,43.6106,-133.966,43.2538,-133.055,48.832,-132.481,5.62736119,18.34143625,22.30429672,1.0000027,2.72687784,45.0,1e-06,5.0000243,2.952912
89.2681,-145.061,85.7369,100.8,85.6843,109.757,89.701,-79.8631,2.5665245,7.28248141,13.78965468,3.55133799,4.60055276,45.0,3.20945245,19.9999962,1.836286
-62.9294,-128.4491,-67.7705,-129.0202,-67.6797,-126.3893,-62.2895,-126.7695,5.37,13.17,18.16,9.08,3.28097407,45.0,2.5258949,17.59438296,2.312409114624531
81.5108,72.8279,75.8578,72.8592,75.8418,75.7618,81.4848,77.5428,7.69322491,18.29424631,18.57576274,1.00000076,4.43659882,45.0,0.00016597,5.00000049,1.765726
-71.3642,-172.288,-76.9287,-171.67,-76.3453,-168.499,-70.7963,-169.962,4.97069256,7.9306722,18.00209053,1.14274992,2.80653543,45.0,0.14725944,19.99999993,1.858791
84.9104,-11.033,79.2745,-16.7918,79.1744,-12.5569,84.7062,-2.6083,6.65244745,17.08355116,22.75781868,1.00001072,2.50616727,45.0,1.02e-06,5.0000037,1.709563
70.3514,-165.633,64.8181,-167.558,64.2507,-165.97,69.7542,-163.742,5.40107819,14.6794168,20.5746948,1.00003166,2.64293362,45.0,1e-06,10.70184392,2.644711
82.6847,100.755,77.0393,100.717,77.0215,103.769,82.6536,106.061,3.21420206,9.56710991,11.40327436,3.89217488,3.71819329,45.0,3.20505794,19.99998756,2.027534
2.9267,21.9633,-2.7574,22.023,-2.7635,22.7232,2.8971,22.6692,5.22771884,7.76388824,15.25378808,2.19815988,3.75998518,45.0,0.79651821,19.99994157,3.063175
75.3248,135.35,69.6871,134.587,69.6538,136.527,75.2796,137.982,4.04574478,10.48610271,12.92952907,2.15078977,3.40320985,45.0,1.98462636,19.99999746,3.113601
67.0289,-78.9963,61.489,-80.2179,60.9889,-78.8879,66.5035,-77.4243,3.55078643,6.76666008,9.2950222,2.03781654,2.52172118,45.0,18.95163481,11.87635875,1.66501
89.345,-135.062,85.4087,141.095,85.2699,149.022,89.0585,-91.0576,5.19248357,17.80981762,24.20350572,1.00000014,1.79388576,45.0,1e-06,5.00030619,1.544435
-77.9207,-111.042,-83.4883,-110.531,-82.9863,-104.851,-77.4481,-107.841,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
12.468,21.8273,6.7817,21.849,6.7305,22.5645,12.3933,22.561,5.6700289,5.00006849,13.7427148,4.36530303,3.60525161,45.0,2.61663565,19.99999753,2.492274
-68.8405,-114.59,-73.6888,-115.116,-74.3376,-112.835,-68.2098,-112.784,3.75784342,6.88287316,10.31306348,5.59681912,3.15497409,45.0,5.29442825,19.99999848,2.241009
71.2225,72.8454,65.5604,72.831,65.5506,74.6107,71.2101,75.0944,6.19733431,19.55665326,19.39260285,1.0,3.85340218,45.0,6.7e-06,5.0000007,2.38104
45.9375,-8.4085,40.3376,-8.9966,39.8385,-8.0628,45.3997,-7.4121,15.8547259,13.52552003,18.72765145,1.00002274,0.89206897,45.0,1.58e-06,5.00000932,2.203879
70.7408,3.409,65.1309,4.5801,65.5194,6.4094,71.1594,5.7108,5.2,15.51,14.89,6.44,2.68204567,45.0,0.61384016,5.00933588,2.35742203085583
-80.6213,-6.6922,-86.1368,-11.9817,-86.7351,-0.768,-81.1922,-2.2367,6.40386797,19.00834561,19.76902918,1.00442016,3.81432551,45.0,8.08e-06,5.0000035,1.370299
-63.1309,-3.8,-68.7503,-5.1603,-69.2203,-2.9902,-63.5709,-2.0299,4.62,15.73,16.81,7.25,1.74617983,45.0,0.50695241,5.57726269,2.0587259732758527
83.2889,-81.1076,77.7992,-75.7997,78.37,-72.5856,83.8979,-75.5217,1.93711673,7.11701353,10.54265512,5.18508596,4.99999872,45.0,5.21814187,19.99998806,2.71623
17.5287,-65.901,11.7688,-65.9929,11.7075,-65.0793,17.4345,-64.9649,12.18994903,14.80143172,20.78571183,1.00000857,1.22289752,45.0,1.22e-06,5.00000012,1.766035
87.9476,-81.4768,86.5733,165.483,86.3492,174.867,88.3765,-67.5204,5.38557494,12.64357655,13.75064036,1.00004466,3.76589158,45.0,8.94830567,9.50596624,3.07548
88.3925,40.9399,85.7338,162.722,85.9539,171.995,88.8949,63.1333,19.38994678,10.85244151,14.00934313,1.00000376,4.74826272,45.0,2.09e-06,5.00000001,1.514539
88.6553,114.875,86.8559,-53.5717,87.2775,-38.7936,87.9757,133.237,3.5469352,10.26844939,13.49804127,2.48741146,4.21716125,45.0,0.98205258,19.99994886,2.121108
70.7846,19.3574,65.1019,19.3519,64.8405,21.2446,70.5087,21.799,3.91497344,7.50261423,14.20889071,2.3904516,4.99999778,45.0,1.98308134,19.99999089,3.247358
76.1906,33.1643,70.5451,32.1106,70.5021,34.2456,76.1321,36.0654,7.0837859,16.0464651,23.15080061,1.00000001,2.71740659,45.0,1e-06,5.00154078,2.415789
73.6406,0.6303,67.8801,-0.4405,67.7498,2.3608,73.5906,4.4205,3.11,15.3,19.42,4.94,2.65291037,45.0,1.17706966,5.74010369,2.313576046147663
-42.8192,-114.691,-48.4089,-113.913,-47.8113,-112.795,-42.2521,-113.631,2.26251959,6.43915424,7.03834655,2.18866628,2.0780918,45.0,19.95155789,15.04166365,1.958575
-73.2055,-76.8246,-78.7162,-79.8794,-79.3293,-76.3904,-73.7987,-74.402,2.05918868,7.4290928,13.34856031,3.69289079,4.99999999,45.0,3.47027432,19.99999311,1.846225
89.5289,-138.576,84.6201,-64.5763,84.721,-57.475,89.1554,-86.1844,1e-06,5.32454039,19.25417452,1.6707837,4.99999447,45.0,3.75050911,19.99999682,2.653701
51.424,-54.8776,45.8182,-55.5952,45.3176,-54.5532,50.8884,-53.7404,11.90508695,15.5749375,18.8674644,1.00000064,2.65250686,45.0,1.3e-06,5.00000237,1.850559
72.7301,-21.0302,67.099,-19.451,67.4093,-17.5498,73.059,-18.5393,3.4,16.73,15.64,7.37,2.98985922,45.0,7.03401643,7.03455218,2.6653954607490293
86.2515,-83.3952,81.3556,-81.9925,80.8173,-78.0506,86.8519,-74.1814,1.14036825,5.20114217,16.97066274,1.89281038,4.99999946,45.0,4.79501738,19.99999962,2.807651
87.7795,-55.1772,82.2202,-58.1118,81.612,-52.9605,87.0694,-40.8327,0.0094573,19.99377447,23.75320003,1.0083879,4.99993674,45.0,0.23516962,5.00007393,1.481895
63.4534,-66.8955,57.7521,-67.4242,57.4545,-65.851,63.1324,-65.04,5.75921613,9.36759319,14.54892104,1.23095605,3.81824568,45.0,0.27506807,19.99999984,2.2733
-43.7083,-75.5206,-49.2601,-74.6781,-48.6383,-73.6288,-43.1192,-74.5294,5.75379601,18.72953648,20.7911492,1.00000001,3.72517013,45.0,0.00034602,5.00000215,1.878667
74.3359,-163.786,68.8211,-166.259,68.2423,-164.442,73.7236,-161.527,3.47949745,7.94122296,9.63229715,1.26376578,1.51398274,45.0,18.66556783,12.50366608,3.454209
85.7918,120.603,80.1464,119.013,80.1084,123.043,85.7046,129.795,3.4223698,7.31529544,9.78766329,1.51105917,2.80383625,45.0,19.02232937,11.13744669,2.413754
72.7717,-18.8055,67.0865,-19.6564,67.0372,-17.556,72.7075,-16.0763,9.60932483,19.72526112,16.4434951,1.00000579,3.22185182,45.0,3.66e-06,5.00005768,3.281531
88.1776,-92.908,86.6366,144.135,86.4499,154.602,88.5723,-74.3346,2.65774447,15.8524868,26.10451276,1.00000224,4.38525174,45.0,1.93e-06,5.00000006,1.307927
-60.5287,-57.9364,-66.0357,-59.6067,-66.6613,-57.9445,-61.1524,-56.5588,6.45697692,17.41061962,21.20822615,1.00001596,2.84156583,45.0,1.35e-06,6.08259416,1.406931
65.981,-118.0208,60.25,-117.4303,60.2693,-115.61,66.0096,-115.8099,4.56,18.31,15.39,7.22,3.02687942,45.0,2.27552445,5.80057228,2.1588677808414074
-43.0433,164.242,-48.6969,164.785,-48.1563,166.058,-42.534,165.425,6.27044729,8.01094982,18.65732192,1.00000806,2.32499073,45.0,6.14e-05,18.73622081,1.554632
88.54,102.36,82.8965,101.918,82.8632,107.387,88.3879,126.978,5.91614076,12.33450359,12.63974756,1.000014,1.48663425,45.0,16.62293587,5.00002397,1.983594
-19.945,22.2526,-25.617,22.4192,-25.5192,23.1692,-19.8693,22.9767,5.31893397,9.99736866,13.36422846,1.49458394,4.08676838,45.0,0.73820467,19.99991193,2.918353
74.2017,-79.6027,68.6898,-81.3651,68.1744,-79.6638,73.6576,-77.4293,6.55336195,16.79952754,22.79999405,1.00003404,2.84701087,45.0,4.63e-05,5.0000252,1.584723
87.0011,-55.5423,81.4458,-59.3926,80.8309,-54.7132,86.2921,-44.5075,2.74149258,9.39550896,13.59853114,1.83300253,4.99999934,45.0,2.43146587,19.99999958,2.720707
41.5316,-80.5979,35.9122,-81.1306,35.5296,-80.2544,41.1151,-79.6771,4.0174326,7.12011298,12.57561453,3.61902462,4.46197634,45.0,3.20591766,19.99992128,3.422606
-55.5226,-113.896,-61.055,-112.802,-60.4166,-111.413,-54.9064,-112.646,3.55415664,8.61506161,11.80428302,4.97824598,2.63589604,45.0,3.41237763,19.99997908,2.295137
-69.1316,-7.256,-74.629,-9.1568,-75.2504,-6.7018,-69.7398,-5.4401,6.57583659,17.55680449,22.77221361,1.00000596,2.09509636,45.0,3.48e-06,5.0000395,1.843203
-85.5716,179.88,-89.166,31.3049,-89.1034,94.9648,-86.3398,-172.859,3.81533358,9.8290703,13.70113744,1.45583073,4.99995452,45.0,1.19868828,19.99998515,1.320875
88.941,99.0543,83.2998,99.5766,83.2678,105.324,88.7563,131.383,3.84257122,9.66661684,10.80778637,1.00000071,3.09628815,45.0,19.06966945,7.51706727,2.731964
70.3614,-105.897,64.8109,-107.23,64.3335,-105.739,69.8559,-104.062,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
54.8896,20.7362,49.2081,20.6127,48.9824,21.7875,54.6456,22.0824,3.61829525,5.00001222,8.65900799,1.48668317,2.59224203,45.0,13.64379276,19.99996657,2.451247
84.1119,110.735,78.4322,110.429,78.1003,114.441,83.7473,118.335,1.02e-06,8.42704277,6.21502627,2.86214829,1.82212244,45.0,15.67365921,20.0,1.269222
-45.8141,-58.6031,-51.3449,-57.7599,-50.7089,-56.704,-45.2088,-57.6132,4.30582947,9.191394,13.43238647,2.26990963,4.04501832,45.0,1.75547734,19.99998476,2.864836
20.7481,21.6944,15.0612,21.6841,14.9713,22.4302,20.6351,22.4713,6.40568208,5.92885731,16.7556547,1.4766197,3.28740021,45.0,1.14595151,19.99983449,2.896312
-75.9891,135.6999,-81.4596,132.0397,-81.9905,135.7801,-76.5002,138.0303,4.26,15.11,20.06,4.02,1.85667073,45.0,1.8488973,9.88123558,1.8461737665782032
-60.1202,-144.8605,-65.7605,-145.3594,-65.9291,-143.6209,-60.2792,-143.4103,4.63,11.36,17.56,12.46,4.49463981,45.0,2.39955122,19.97967174,2.412363696111359
88.8917,-90.4743,83.5734,-47.9518,83.6936,-42.473,88.4579,-70.8494,1.73e-06,13.37920863,4.30561155,7.08362875,4.99999522,45.0,5.23156418,19.99998993,2.942215
88.3473,33.4102,82.8864,8.0996,82.7574,13.9336,87.8678,50.1581,6.70574015,18.00521061,20.34273701,1.00000373,3.94630448,45.0,1.06e-06,5.00000296,1.621969
83.6254,-10.1969,77.9773,-14.2296,77.8904,-10.4717,83.4659,-3.4019,3.07649213,6.01205872,6.92484915,2.07662711,2.42748999,45.0,19.84322578,14.63925712,2.807628
38.7727,-65.5956,33.1409,-66.0939,32.7547,-65.2132,38.3481,-64.6766,12.73827567,13.50326673,20.09818035,1.00000043,2.66026998,45.0,2.65e-06,5.00000418,2.570876
-76.917,-175.436,-82.477,-175.867,-81.9183,-170.395,-76.3667,-172.154,3.94785028,9.69240563,14.46342609,2.05248064,4.34266127,45.0,0.50117776,19.99999833,1.658236
83.8385,-103.769,78.308,-107.708,77.7979,-104.652,83.2682,-98.5426,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-8.0253,-66.0858,-13.7813,-66.0182,-13.6721,-65.107,-7.9474,-65.1865,2.40421612,5.84671119,9.27875433,6.74030944,4.68508189,45.0,6.04496353,19.99996351,3.46136
89.0275,99.1332,84.4705,169.913,84.6419,177.086,88.7785,134.833,1.04e-06,19.99999248,3.39885615,11.06196986,3.09553376,45.0,12.44364187,5.00000484,1.55049
81.8407,-11.0434,76.1813,-13.7834,76.1059,-10.4949,81.716,-5.6534,3.88420058,8.71846482,10.71003917,1.99782982,2.7136482,45.0,19.95827863,7.01753878,2.188723
88.9409,71.8418,83.2948,72.8117,83.2623,78.7071,88.7547,104.846,2.74170815,10.7776037,14.08777944,2.27990263,4.90271701,45.0,0.21049969,19.99978937,1.384013
-56.4208,-83.2476,-62.0035,-82.5229,-61.5088,-81.0837,-55.9541,-81.9943,7.83737996,14.77515866,23.1201908,1.00000032,3.20978965,45.0,1.04e-06,5.05747958,2.928521
69.6248,-52.8949,64.0674,-54.189,63.483,-52.6022,69.0077,-50.9593,4.82038463,12.15906413,16.02185795,1.00208065,1.40712195,45.0,0.00206769,19.587423,1.097614
-79.0625,-69.2422,-84.7369,-69.1643,-84.3797,-60.851,-78.7364,-65.0671,2.80188947,7.25214641,10.52371481,4.15974538,4.99999775,45.0,5.26250792,19.99999826,1.87857
58.1585,20.5584,52.4772,20.433,52.242,21.7021,57.9057,22.0364,5.40088493,5.990611,11.98102007,2.19962255,2.9280379,45.0,6.50055605,19.99926749,1.703888
85.6203,21.0692,79.9009,21.5694,79.869,26.3199,85.55,31.8493,3.43,16.07,22.37,3.29,3.43877634,45.0,4.44156512,11.02925916,2.074176575851414
55.7072,20.6946,50.0258,20.5702,49.7976,21.767,55.4609,22.0711,6.13970203,7.0686275,15.84301274,1.79054053,3.53502097,45.0,0.62309624,19.99999999,2.162265
84.3388,18.5222,78.719,13.4363,78.6304,17.1868,84.168,25.6061,4.15562433,10.68527873,12.69937427,1.07608858,2.58460482,45.0,17.7964364,6.00259288,2.106736
-67.9154,-7.3291,-73.4104,-9.1194,-74.033,-6.8594,-68.5265,-5.6255,6.95766061,17.63593421,21.54702662,1.0,2.8593772,45.0,1.02e-06,5.00000034,1.897328
68.9079,31.9866,63.1854,32.6389,63.2027,34.5149,68.9343,34.3644,4.24112967,17.13112406,9.72649117,8.46928409,2.85287339,45.0,3.31399066,9.26510695,2.481768
68.1308,20.0107,62.5102,20.9097,62.8696,22.5509,68.5005,22.0096,5.72,13.99,16.43,7.45,2.60764883,45.0,10.12719435,15.11741832,2.2620084381019008
19.1386,-174.605,13.4336,-174.699,13.2886,-173.905,18.9525,-173.793,5.04273316,16.0701892,20.11105637,1.00003819,3.71889619,45.0,1.43e-06,9.05708546,3.065251
-70.8512,-82.2853,-76.4053,-81.1899,-75.8729,-78.4523,-70.3455,-80.2556,7.67217808,19.50773949,19.97111603,1.12163414,1.60219738,45.0,0.05215976,5.07297512,3.044644
43.8843,-9.4495,38.2749,-10.0017,37.792,-9.0877,43.3615,-8.4805,15.1376092,12.00714495,20.16123883,1.00000021,1.69399816,45.0,6.27e-06,5.00000238,1.597316
73.74,-146.0705,68.0395,-146.689,68.0494,-143.9594,73.701,-142.5006,3.79,12.01,11.24,18.77,2.81338587,45.0,2.22292683,12.83419005,2.0279185138518687
-80.2597,73.391,-85.9204,79.4301,-85.529,89.4191,-79.9891,78.0793,2.97,18.92,20.51,1.0,1.73137197,45.0,0.76643165,12.61392679,2.583465296087218
89.405,-56.2373,84.7505,62.4131,84.317,69.8692,89.7692,126.729,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
-86.2557,-2.3411,-89.1405,137.364,-88.5983,177.416,-86.7175,10.6541,3.40305467,19.99991184,0.17983816,8.70621981,1e-06,45.0,17.71091527,5.00005925,1.64055
-61.4295,79.0297,-67.0791,78.4995,-67.4005,80.5391,-61.7297,80.7094,4.42,16.97,15.65,5.68,1.66273183,45.0,0.7279058,11.67396267,2.5937965534936165
74.7989,29.8893,69.151,28.9178,69.1081,30.9333,74.742,32.5569,4.37626233,8.70116321,9.96396194,1.28628516,2.53854592,45.0,19.89854817,8.23523328,2.369082
-78.6885,-159.476,-84.2372,-154.501,-83.6779,-148.765,-78.2064,-156.185,5.27539174,12.19352296,17.28703374,1.0,3.93639691,45.0,6.3672871,8.94036754,2.561198
85.7477,105.38,80.1002,105.151,80.0747,109.16,85.6893,114.518,4.17332281,10.59556541,12.33907533,2.11741263,4.99999981,45.0,0.77462403,19.99999998,2.874361
-71.8475,-112.831,-77.3263,-115.77,-77.9686,-112.858,-72.4764,-110.703,3.72467405,9.47362603,15.19710377,1.31855948,4.99999997,45.0,0.28607534,19.99996136,2.471036
89.5209,98.36,85.2115,-88.0009,85.2556,-80.1129,89.8156,-76.54,0.73928338,5.00000111,5.55032141,4.91774884,4.6827646,45.0,14.1098849,19.99999577,1.465468
-80.5629,-114.196,-86.0063,-123.428,-86.6653,-114.492,-81.1583,-110.099,3.24517912,10.53885055,14.66424634,1.62085583,4.24472342,45.0,0.68614915,19.99999559,2.14961
75.6211,30.0915,69.9748,29.0283,69.9304,31.1147,75.5613,32.8955,5.37396239,11.73532315,15.14042403,1.0000006,3.05035313,45.0,2.38902446,16.31091224,2.521925
-76.8558,71.682,-82.3927,75.0509,-81.809,79.5932,-76.3197,74.5799,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
77.8705,18.55,72.2609,20.1494,72.6294,22.6196,78.2593,22.0993,4.05,12.32,12.71,7.13,3.37714807,45.0,5.69537416,14.96550952,2.2764083207735784
44.6209,166.874,38.9616,166.169,38.5448,167.213,44.1652,167.97,8.42664178,18.75232964,19.44808518,1.00000002,2.37291823,45.0,2.44e-05,5.00000074,3.287719
-74.1558,-7.8821,-79.6623,-10.4752,-80.2813,-6.6978,-74.754,-5.4052,7.2191049,19.66523755,19.7342843,1.16108555,2.11565098,45.0,0.06358711,5.04104961,1.813052
77.4199,130.84,71.777,130.079,71.7449,132.27,77.3741,133.957,4.53292049,10.97116883,12.81208392,2.41499247,3.18425464,45.0,1.0845827,19.99999695,2.745804
-58.6399,-54.3777,-64.2173,-53.2986,-63.6482,-51.7491,-58.1055,-53.0446,7.38393984,15.71024836,22.86517969,1.00000138,2.58012833,45.0,2.03e-06,5.46050038,1.642809
-77.5808,-21.7896,-83.1191,-26.4904,-83.5605,-21.2897,-77.9795,-18.8006,6.05,15.58,21.77,1.01,3.63460733,45.0,6.82367361,9.79333126,1.5922411374906889
70.7309,111.4599,65.0206,111.9692,65.1891,114.0108,70.9105,114.0801,3.32,19.6,20.81,3.08,2.73877959,45.0,8.37233314,11.88186287,2.742365056585077
88.2198,176.577,86.8366,43.0759,86.5915,53.7958,87.6393,-175.496,2.76206647,11.59727845,11.70609162,2.63151886,4.99999616,45.0,1.30636922,19.99667922,1.429858
77.3765,101.829,71.7274,101.779,71.7139,103.998,77.3574,104.976,7.24258584,19.83033805,17.8009895,1.0,4.12608282,45.0,1.03e-06,5.00000276,2.133968
89.8431,61.2475,83.8318,118.59,84.3714,125.067,89.1526,150.231,5.64126105,19.99974511,11.66485147,4.4605474,4.99996229,45.0,3.23361205,5.00002063,1.419176
-51.8732,-66.7339,-57.5684,-66.337,-57.2567,-64.8171,-51.5803,-65.3963,2.93498037,9.17905122,15.02907312,2.58641291,3.0646642,45.0,2.20695068,19.9988675,1.877619
52.9611,-13.4519,47.2756,-14.0902,46.9581,-12.8391,52.6132,-12.0651,12.24368092,14.92843841,20.23366643,1.00000005,1.59420613,45.0,6.5e-06,5.00000158,3.330379
89.7695,96.6991,84.1288,99.5679,84.0923,106.104,89.309,170.299,4.94961693,13.19902034,15.487421,1.00006942,3.66086451,45.0,7.16756064,9.53544716,2.526613
89.3155,-172.998,84.7883,-85.576,84.8327,-78.2659,89.94,115.277,5.68e-06,9.82828187,10.83464984,4.89329505,4.99999958,45.0,4.44377546,19.99999252,1.530578
89.3542,71.0884,83.7084,72.8022,83.6737,79.0712,89.0806,118.509,3.05799978,10.9175956,14.72342484,1.40163769,4.82235659,45.0,0.079302,19.9976835,1.282461
-68.4996,147.7398,-74.1507,147.2793,-74.1605,149.7193,-68.4996,149.5397,6.09,13.76,16.16,4.2,1.82727291,45.0,1.00926805,8.16772032,1.730857722828286
40.8529,-54.8746,35.2067,-55.4014,34.7789,-54.4769,40.3844,-53.8995,9.86012299,15.05529094,19.9942482,1.00002846,4.09030684,45.0,2.52e-06,5.00000005,2.00209
82.5752,-13.6875,77.048,-15.1269,76.4159,-12.1048,81.9033,-8.7251,4.76705326,8.54986973,14.09045467,3.37872374,2.61605429,45.0,1.62276713,19.97507719,1.335342
88.0637,87.0848,86.8192,-78.2635,87.3356,-64.4624,88.7082,108.116,4.34570987,19.99999998,5.93173413,7.37135593,1.61962139,45.0,10.7315787,5.0,2.261068
80.6955,104.072,75.0463,103.987,75.0293,106.68,80.6686,108.323,4.0416942,10.40636314,13.23326934,1.70609717,4.96510341,45.0,0.64747373,19.99999901,3.306611
55.4287,-80.3766,49.8581,-81.1784,49.4014,-80.1499,54.9452,-79.2429,4.61586091,8.93715846,15.14118594,1.44400152,4.23373743,45.0,0.62809009,19.99996564,2.824004
85.3211,32.7885,79.7853,32.8593,79.2308,36.6058,84.7351,40.5173,1.04e-06,18.63213658,1.15701605,4.58508384,4.99999014,45.0,8.89360878,16.73216356,1.670185
-80.0243,-35.2218,-85.5143,-40.8733,-86.1882,-31.3154,-80.6588,-30.9632,7.78699858,16.72321279,20.71294928,1.00007267,3.77671468,45.0,2.81e-05,5.00002389,1.53318
64.2862,-23.1544,58.5911,-23.6072,58.5531,-22.0028,64.2407,-21.2417,7.50880058,9.73166198,17.69674456,1.00000101,3.486054,45.0,10.57672545,5.00001243,3.060688
82.4132,120.627,76.7656,119.869,76.7357,122.899,82.362,125.819,2.67003606,6.71048137,8.10774855,1.79079119,3.01165068,45.0,19.83157774,12.87771441,3.262167
-65.3391,64.801,-71.0402,63.7892,-71.0805,66.3197,-65.3701,66.7599,6.15,16.18,17.49,3.4,3.10089559,45.0,8.48235308,6.39575842,2.5848124847094023
-40.5045,-66.4784,-46.2162,-66.1894,-45.9404,-64.9836,-40.2506,-65.3677,1.78145917,6.89315074,11.31283295,4.79144856,4.62064645,45.0,5.60046363,19.99999849,2.419154
89.0327,80.4906,85.1871,-9.3897,84.9748,-0.6046,88.6518,114.636,2.39703621,9.72067894,16.33009618,1.23397137,4.99999853,45.0,0.31932328,19.99889549,2.729897
88.3444,36.8043,83.6162,11.3557,83.4708,17.7583,88.8725,57.5081,4.79112816,8.58268297,15.29459238,1.08723012,4.99999848,45.0,0.24438304,19.99998485,1.469551
87.9838,-19.2116,82.2523,-25.4093,82.1652,-18.7474,87.6719,3.5041,5.13619353,17.28133778,21.58245322,1.00000036,5.0,45.0,1.69e-06,5.00001342,2.022573
89.6338,58.8458,86.076,-73.8875,85.7477,-62.3247,89.2391,155.846,1.41605714,7.7487754,12.65077854,3.01203085,4.99999654,45.0,5.17239393,19.99996759,2.895371
50.6742,-175.171,45.0365,-175.542,44.6814,-174.505,50.2919,-174.029,5.81184977,19.99999904,19.33202372,1.88969847,2.96638344,45.0,3.31e-05,5.00001244,1.899373
-62.3063,-76.7892,-67.8101,-78.4537,-68.4393,-76.6775,-62.9344,-75.3358,5.09274036,18.62202887,20.50660962,1.00000383,4.7786109,45.0,1.83e-06,5.0000046,1.652578
-69.4151,-173.777,-74.9933,-172.062,-74.5364,-169.624,-68.9918,-171.923,9.20881572,16.10807684,21.69889725,1.0000001,1.98420731,45.0,2.31e-06,5.00000047,3.278758
-85.6272,71.2606,-89.3611,121.981,-89.7916,-45.3357,-85.0785,79.2671,0.18,13.65,22.41,2.58,1.37,45.0,0.66,13.15,2.596661
83.7059,-13.1328,78.056,-17.3289,77.9658,-13.5001,83.539,-6.1677,7.32796922,18.56822515,21.1803804,1.0000011,1.92341269,45.0,2.51e-06,5.00000892,2.756118
89.0907,-105.865,85.7009,151.599,85.535,159.601,88.7034,-79.4584,2.49760304,8.35934781,9.37404798,3.33310832,4.99999944,45.0,19.9994339,6.43645951,1.870669
-81.4076,-75.7699,-86.8827,-86.5676,-87.5254,-73.5688,-81.9732,-70.8915,4.57292812,13.2134426,13.11502277,1.27543386,2.84388233,45.0,0.0001146,19.97917571,1.710037
68.087,-65.22,62.553,-66.4811,62.0257,-65.0829,67.5336,-63.5546,2.25743598,6.47073672,7.07101902,1.65870321,2.37446198,45.0,19.83036577,15.33727733,1.778587
-67.4997,-139.8798,-73.1298,-138.8305,-72.7907,-136.4598,-67.1692,-138.0195,3.65,11.8,23.56,4.85,3.58435694,45.0,2.8160833,17.52625976,2.407924810369716
-20.3612,22.2575,-26.033,22.4269,-25.9334,23.1791,-20.2837,22.9832,5.44932765,9.59547231,13.26311548,2.15549279,4.2927631,45.0,0.24382874,19.99999992,3.195952
